accession	cluster	umap_1	umap_2	ec_full	ec_top_level	ec_subclass	ec_sub_subclass	protein_name_first_word	is_p450	cyp_family	cyp_subfamily	is_bsh	is_hsd	is_reductase	is_receptor	is_transporter	genus	species_binomial	length_aa	shannon_entropy	is_literature_recruited	has_ec	has_rhea
A0A9J7E1M3	80.0	17.661367416381836	1.380232572555542	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Spodoptera	Spodoptera litura	535	4.0747	0	True	True
A0A9J7E983	48.0	5.619198322296143	6.667588233947754					Hedgehog	False			False	False	False	False	False	Spodoptera	Spodoptera litura	429	4.1103	0	False	True
A0A9J7EX92	4.0	0.8116491436958313	12.844366073608398	1.14.14.154	1	1.14	1.14.14	Lanosterol	True			False	False	False	False	False	Cricetulus	Cricetulus griseus	503	4.1674	0	True	True
A0A9J7EZ98	33.0	8.271961212158203	-11.218206405639648					Multidrug	False			False	False	False	False	True	Cricetulus	Cricetulus griseus	1527	4.1454	0	False	True
A0A9J7EZT7	33.0	8.055254936218262	-11.566169738769531					Multidrug	False			False	False	False	False	True	Cricetulus	Cricetulus griseus	1554	4.1455	0	False	True
A0A9J7FB01	1.0	3.512951612472534	6.499993324279785					Hedgehog	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	411	4.0815	0	False	True
A0A9J7FJC8	51.0	-2.459824323654175	11.018932342529297					Non-lysosomal	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	776	4.1739	0	False	True
A0A9J7FYQ7	32.0	-1.3543546199798584	7.675360679626465					Carbonyl	False			False	False	True	False	False	Cricetulus	Cricetulus griseus	296	4.1359	0	False	True
A0A9J7G0L6	32.0	-1.6155997514724731	7.867453575134277					Carbonyl	False			False	False	True	False	False	Cricetulus	Cricetulus griseus	277	4.129	0	False	True
A0A9J7G1R4	22.0	1.5103222131729126	8.649693489074707	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Cricetulus	Cricetulus griseus	320	4.0922	0	True	True
A0A9J7G7N4	29.0	6.081828594207764	13.933451652526855	1.1.1.62	1	1.1	1.1.1	Very-long-chain	False			False	True	True	False	False	Cricetulus	Cricetulus griseus	271	4.0934	0	True	True
A0A9J7G8F0	70.0	8.244229316711426	1.6965181827545166	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	654	4.134	0	True	True
A0A9J7GJL1	30.0	12.05941104888916	3.69020938873291					Hormone-sensitive	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	808	4.0466	0	False	True
A0A9J7GT55	26.0	0.9511091709136964	17.42031478881836					Cholesteryl	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	492	4.1173	0	False	True
A0A9J7GW57	28.0	5.70944356918335	1.8919061422348025					Cytochrome	True			False	False	False	False	False	Cricetulus	Cricetulus griseus	513	4.1622	0	False	True
A0A9J7H0T8	20.0	-0.4857364892959595	-11.471517562866213	1.14.15.6	1	1.14	1.14.15	Cholesterol	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	428	4.1757	0	True	True
A0A9J7H319	9.0	10.761085510253906	-6.569928646087647					Bile	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	1319	4.144	0	False	True
A0A9J7H4G2	18.0	2.485489845275879	-5.393023490905762					Broad	False			False	False	False	False	True	Cricetulus	Cricetulus griseus	654	4.1287	0	False	True
A0A9J7H9R9	51.0	-2.52286696434021	9.93484115600586					Solute	False			False	False	False	False	True	Cricetulus	Cricetulus griseus	592	4.0278	0	False	True
A0A9J7HG86	58.0	10.647000312805176	5.628463268280029					Hedgehog	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	415	4.1698	0	False	True
A0A9J7HX25	88.0	1.990893006324768	-0.5516235828399658					Glucosylceramidase	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	454	4.2236	0	False	True
A0A9J7HXW1	88.0	2.024042844772339	-0.5400447249412537					Glucosylceramidase	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	527	4.2182	0	False	True
A0A9J7IQY8	35.0	2.892479419708252	-2.53501296043396	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Spodoptera	Spodoptera litura	254	4.0023	0	True	True
A0A9J7IXJ0	47.0	-2.660472631454468	3.443885803222656	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Spodoptera	Spodoptera litura	255	4.0059	0	True	True
A0A9J7J5H4	38.0	4.767523288726807	-8.68872356414795					Multidrug	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	1325	4.1325	0	False	True
A0A9J7J7Q8	33.0	8.066173553466797	-11.568924903869627					Multidrug	False			False	False	False	False	True	Cricetulus	Cricetulus griseus	1545	4.146	0	False	True
A0A9J7JLT9	56.0	3.17484450340271	3.736283302307129	3.3.2.11	3	3.3	3.3.2	dehydrocholesterol	False			False	False	True	False	False	Cricetulus	Cricetulus griseus	503	4.1962	0	True	True
A0A9J7JUX0	14.0	0.4109659790992737	4.005868911743164	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	237	4.1867	0	True	True
A0A9J7JWC7	14.0	1.3068583011627195	3.1179213523864746	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	297	4.1921	0	True	True
A0A9J7JYK6	15.0	13.602880477905272	8.60126781463623					Hepatic	False			False	False	False	False	True	Cricetulus	Cricetulus griseus	317	4.0131	0	False	True
A0A9J7JZE3	64.0	0.8051642775535583	6.645681381225586					Acyl-coenzyme	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	396	3.94	0	False	True
A0A9J7K141	60.0	7.182690143585205	11.361638069152832					Hormone-sensitive	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	1079	4.0692	0	False	True
A0A9J7K2R9	26.0	0.6122779846191406	17.4625301361084					Cholesteryl	False			False	False	False	False	False	Cricetulus	Cricetulus griseus	432	4.1137	0	False	True
A0A9J7KES2	35.0	4.472658157348633	-2.4491028785705566	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Cricetulus	Cricetulus griseus	220	3.9911	0	True	True
A0A9J7KM17	88.0	2.018751621246338	-0.5408234000205994					Glucosylceramidase	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	539	4.2231	0	False	True
A0A9J7LDL1	35.0	2.5629007816314697	-2.2113583087921143	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Branchiostoma	Branchiostoma floridae	260	4.0028	0	True	True
A0A9J7LEA4	6.0	12.114450454711914	16.464923858642578					Acyl-coenzyme	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	365	4.184	0	False	True
A0A9J7LEE1	50.0	-4.328887462615967	6.859404563903809	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Branchiostoma	Branchiostoma floridae	369	4.1622	0	True	True
A0A9J7LIN5	35.0	3.241661310195923	-2.8876724243164062	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Branchiostoma	Branchiostoma floridae	255	4.0282	0	True	True
A0A9J7LVY0	23.0	7.44791316986084	5.01497220993042					Hormone-sensitive	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	877	4.1316	0	False	True
A0A9J7LYV9	0.0	16.46855354309082	4.555307388305664	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	499	4.1695	0	True	True
A0A9J7M001	14.0	-0.4342551827430725	2.428183555603028	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Branchiostoma	Branchiostoma floridae	341	4.1516	0	True	True
A0A9J7M0Z5	5.0	4.25195837020874	-12.623210906982422					Multidrug	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	1344	4.1547	0	False	True
A0A9J7M1H9	5.0	4.250690937042236	-12.62308120727539					Multidrug	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	1350	4.1554	0	False	True
A0A9J7MNT2	50.0	-4.18073844909668	5.61251163482666	1.1.1.62	1	1.1	1.1.1	Dehydrogenase	False			False	True	True	False	False	Branchiostoma	Branchiostoma floridae	1347	4.1661	0	True	True
A0A9J7MTA6	35.0	2.559169054031372	-2.209869861602783	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Branchiostoma	Branchiostoma floridae	263	4.0023	0	True	True
A0A9J7MY23	61.0	9.612662315368652	-0.2446125149726867	3.1.1.13	3	3.1	3.1.1	Bile	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	1161	4.1796	0	True	True
A0A9J7N418	5.0	4.251945018768311	-12.62362289428711					Multidrug	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	1344	4.1548	0	False	True
A0A9J7N4M0	23.0	7.455852031707764	5.0304036140441895					Hormone-sensitive	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	858	4.1333	0	False	True
A0A9J7N7C1	5.0	4.250533580780029	-12.618701934814451					Multidrug	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	1350	4.1553	0	False	True
A0A9J7N885	6.0	11.651558876037598	16.655405044555664					Acyl-coenzyme	False			False	False	False	False	False	Branchiostoma	Branchiostoma floridae	417	4.1015	0	False	True
A0A9J7NDA9	34.0	-5.104259490966797	-0.0375772304832935	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Branchiostoma	Branchiostoma floridae	539	4.0978	0	True	True
A0A9J7WY50	23.0	9.145441055297852	5.443575859069824					Hormone-sensitive	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	662	4.1281	0	False	True
A0A9J7WYA5	23.0	8.502386093139648	4.349891662597656					Hormone-sensitive	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	851	4.1486	0	False	True
A0A9J7X2H2	2.0	7.162686347961426	-3.731298685073853	1.14.14.14	1	1.14	1.14.14	Cytochrome	True	CYP4	CYP4V	False	False	False	False	False	Cyprinus	Cyprinus carpio	523	4.2017	0	True	True
A0A9J7X5I1	61.0	10.280767440795898	0.4338387250900268	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	531	4.1616	0	True	True
A0A9J7XBN2	37.0	11.485122680664062	-7.842902183532715					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1292	4.1371	0	False	True
A0A9J7XEB0	23.0	9.166464805603027	5.591873645782471					Hormone-sensitive	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	630	4.1332	0	False	True
A0A9J7XGA5	52.0	11.601784706115724	7.238078117370605					Ileal	False			False	False	False	False	True	Cyprinus	Cyprinus carpio	330	4.1182	0	False	True
A0A9J7XGB4	34.0	-4.292464733123779	0.4432075917720794	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Cyprinus	Cyprinus carpio	598	4.1633	0	True	True
A0A9J7XZA8	93.0	13.093657493591309	2.468642473220825					Peroxisomal	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	222	4.0162	0	False	True
A0A9J7Y036	48.0	4.957610607147217	6.826930046081543					Hedgehog	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	435	4.1907	0	False	True
A0A9J7Y3Q1	37.0	11.66171646118164	-7.997677326202393					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1264	4.1333	0	False	True
A0A9J7Y4K6	18.0	3.69258165359497	-5.805399417877197					Broad	False			False	False	False	False	True	Cyprinus	Cyprinus carpio	632	4.1318	0	False	True
A0A9J7Y6J7	34.0	-5.147761821746826	0.2438291013240814	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Cyprinus	Cyprinus carpio	555	4.1467	0	True	True
A0A9J7Y9H5	5.0	4.040741920471191	-10.452486991882324					Cystic	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1277	4.146	0	False	True
A0A9J7YNL8	35.0	3.5421066284179688	-2.8955771923065186	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Cyprinus	Cyprinus carpio	239	4.0294	0	True	True
A0A9J7YP62	37.0	11.47492218017578	-7.879409313201904					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1262	4.1278	0	False	True
A0A9J7YQV7	37.0	11.995166778564451	-7.548059940338135					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1364	4.1361	0	False	True
A0A9J7YS41	88.0	1.5795080661773682	0.3896332681179046					Glucosylceramidase	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	509	4.1727	0	False	True
A0A9J7YXG7	18.0	3.67871618270874	-5.947521209716797					Broad	False			False	False	False	False	True	Cyprinus	Cyprinus carpio	593	4.1353	0	False	True
A0A9J7Z2S4	4.0	1.7581026554107666	12.824429512023926	1.14.14.154	1	1.14	1.14.14	Lanosterol	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	499	4.1704	0	True	True
A0A9J7ZJC9	34.0	-4.268488883972168	0.3947318196296692	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Cyprinus	Cyprinus carpio	529	4.1789	0	True	True
A0A9J7ZQ53	17.0	5.747812271118164	10.308086395263672	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Cyprinus	Cyprinus carpio	314	4.1375	0	True	True
A0A9J7ZXA3	37.0	11.308723449707031	-7.846885681152344					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1254	4.1411	0	False	True
A0A9J7ZZ08	35.0	3.430382013320923	-3.0182666778564453	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Cyprinus	Cyprinus carpio	256	4.009	0	True	True
A0A9J8A610	7.0	8.669225692749023	8.12595272064209					Cytosolic	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	585	4.2416	0	False	True
A0A9J8A8V4	23.0	9.077778816223145	5.357253074645996					Hormone-sensitive	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	720	4.1188	0	False	True
A0A9J8A9Q4	23.0	9.168071746826172	5.655646800994873					Hormone-sensitive	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	631	4.1266	0	False	True
A0A9J8AB94	58.0	10.82736873626709	4.856642723083496					Sonic	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	418	4.1303	0	False	True
A0A9J8ALN1	69.0	2.6122851371765137	12.592778205871582	1.14.14.154	1	1.14	1.14.14	Lanosterol	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	476	4.1728	0	True	True
A0A9J8AMX1	23.0	8.507660865783691	4.3348917961120605					Hormone-sensitive	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	799	4.1495	0	False	True
A0A9J8ANC0	34.0	-4.796764373779297	0.6008099317550659	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Cyprinus	Cyprinus carpio	429	4.1487	0	True	True
A0A9J8ASH9	23.0	8.475027084350586	4.256136417388916					Hormone-sensitive	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	891	4.1496	0	False	True
A0A9J8ASS3	0.0	16.024019241333008	4.933837413787842	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Cyprinus	Cyprinus carpio	518	4.2147	0	True	True
A0A9J8AVU7	37.0	11.490419387817385	-7.855576038360596					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1219	4.1276	0	False	True
A0A9J8AXF4	50.0	-5.509782314300537	6.141985893249512	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Cyprinus	Cyprinus carpio	345	4.1373	0	True	True
A0A9J8AY22	37.0	11.478961944580078	-7.811305522918701					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1337	4.1306	0	False	True
A0A9J8B429	23.0	8.522993087768555	4.3330078125					Hormone-sensitive	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	820	4.1571	0	False	True
A0A9J8B438	76.0	11.01087474822998	-8.432883262634277					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1117	4.1027	0	False	True
A0A9J8B9K6	37.0	11.366323471069336	-7.8497314453125					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1308	4.1421	0	False	True
A0A9J8BB56	37.0	11.570887565612791	-7.813681602478027					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1284	4.1312	0	False	True
A0A9J8BF06	5.0	3.9438376426696777	-10.329026222229004					Cystic	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1297	4.1522	0	False	True
A0A9J8BFX5	37.0	11.967567443847656	-7.615907669067383					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1324	4.1276	0	False	True
A0A9J8BJV5	7.0	8.688401222229004	7.950520992279053					Cytosolic	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	570	4.2403	0	False	True
A0A9J8BNN3	52.0	12.434380531311035	7.72905158996582					Ileal	False			False	False	False	False	True	Cyprinus	Cyprinus carpio	432	4.1242	0	False	True
A0A9J8BRW1	17.0	5.683479309082031	10.37338924407959	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Cyprinus	Cyprinus carpio	314	4.1354	0	True	True
A0A9J8BTH9	2.0	7.235091209411621	-3.901512622833252	1.14.14.14	1	1.14	1.14.14	Cytochrome	True	CYP4	CYP4V	False	False	False	False	False	Cyprinus	Cyprinus carpio	511	4.2045	0	True	True
A0A9J8BUU5	34.0	-4.261816501617432	0.4570615291595459	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Cyprinus	Cyprinus carpio	580	4.1625	0	True	True
A0A9J8BY88	37.0	11.985734939575195	-7.639348983764648					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1328	4.1303	0	False	True
A0A9J8CBA1	4.0	1.743781328201294	12.793466567993164	1.14.14.154	1	1.14	1.14.14	Lanosterol	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	503	4.1702	0	True	True
A0A9J8CFF0	61.0	10.082818031311035	0.559438943862915	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	512	4.1822	0	True	True
A0A9J8CGR2	23.0	8.543726921081543	4.273895740509033					Hormone-sensitive	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	848	4.1449	0	False	True
A0A9J8CHQ3	61.0	10.230392456054688	0.3424650430679321	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	565	4.1742	0	True	True
A0A9J8CMP2	37.0	11.546957969665527	-8.219671249389648					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1227	4.1259	0	False	True
A0A9J8CMP3	52.0	12.379266738891602	7.939923286437988					Ileal	False			False	False	False	False	True	Cyprinus	Cyprinus carpio	415	4.143	0	False	True
A0A9J8CTX7	87.0	-1.6002862453460691	3.674153327941896	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	True	True	False	False	Cyprinus	Cyprinus carpio	279	4.0371	0	True	True
A0A9J8CXD5	34.0	-4.905738830566406	0.81788569688797	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Cyprinus	Cyprinus carpio	556	4.1417	0	True	True
A0A9J8CXE0	23.0	9.19919490814209	5.608582496643066					Hormone-sensitive	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	720	4.1348	0	False	True
A0A9J8CXL1	23.0	9.053827285766602	5.305685520172119					Hormone-sensitive	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	768	4.1404	0	False	True
A0A9J8DEA7	37.0	12.05516529083252	-7.519684791564941					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1335	4.1257	0	False	True
A0A9J8DHG3	2.0	7.254830360412598	-3.8157339096069336	1.14.14.14	1	1.14	1.14.14	Cytochrome	True	CYP4	CYP4V	False	False	False	False	False	Cyprinus	Cyprinus carpio	522	4.1964	0	True	True
A0A9J8DHU7	37.0	11.507598876953123	-8.21815013885498					Bile	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1216	4.135	0	False	True
A0A9J8DKY6	5.0	4.032381534576416	-10.523401260375977					Cystic	False			False	False	False	False	False	Cyprinus	Cyprinus carpio	1273	4.1464	0	False	True
A0A9K3HEM5	43.0	-0.6956533789634705	14.858901023864746	1.14.14.147	1	1.14	1.14.14	alpha-hydroxysteroid	False			False	False	False	False	False	Helianthus	Helianthus annuus	483	4.1342	0	True	True
A0A9L0I9Z8	55.0	-1.8326506614685056	0.0811574757099151	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51A	False	False	False	False	False	Equus	Equus asinus	404	4.1818	0	True	True
A0A9L0IBE6	35.0	4.083897113800049	-1.832820177078247	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Equus	Equus asinus	293	4.0813	0	True	True
A0A9L0ID00	31.0	-6.092989921569824	9.037188529968262	4.2.1.107	4	4.2	4.2.1	Peroxisomal	False			False	True	True	False	False	Equus	Equus asinus	735	4.1111	0	True	True
A0A9L0IDB2	49.0	-9.54867935180664	11.509188652038574					Hedgehog	False			False	False	False	False	False	Equus	Equus asinus	396	3.9383	0	False	True
A0A9L0IG47	60.0	8.1731595993042	10.50249195098877					Cytosolic	False			False	False	False	False	False	Equus	Equus asinus	435	4.1985	0	False	True
A0A9L0IR68	60.0	8.172721862792969	10.49187183380127					Cytosolic	False			False	False	False	False	False	Equus	Equus asinus	418	4.1942	0	False	True
A0A9L0IS26	34.0	-6.4848833084106445	0.474308431148529	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Equus	Equus asinus	523	4.1289	0	True	True
A0A9L0ISS0	57.0	-6.871752262115479	-3.950751543045044	1.1.1.62	1	1.1	1.1.1	Very-long-chain	False			False	True	True	False	False	Equus	Equus asinus	276	4.0721	0	True	True
A0A9L0ITB1	4.0	0.9103642106056212	12.65075969696045	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51A	False	False	False	False	False	Equus	Equus asinus	507	4.1571	0	True	True
A0A9L0IV18	1.0	4.604219913482666	6.391072750091553					Hedgehog	False			False	False	False	False	False	Equus	Equus asinus	541	4.0208	0	False	True
A0A9L0IW98	14.0	1.0919972658157349	3.822817087173462	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Equus	Equus asinus	335	4.1803	0	True	True
A0A9L0IXS2	56.0	5.124803066253662	3.210230827331543	1.14.14.32	1	1.14	1.14.14	Steroid	True	CYP17	CYP17A	False	False	False	False	False	Equus	Equus asinus	508	4.1402	0	True	True
A0A9L0IYT1	38.0	4.201982021331787	-8.380542755126953					Multidrug	False			False	False	False	False	False	Equus	Equus asinus	1279	4.1374	0	False	True
A0A9L0IZF6	14.0	1.3150395154953003	3.622642517089844	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Equus	Equus asinus	429	4.1698	0	True	True
A0A9L0IZJ6	94.0	10.355812072753906	10.362829208374023					Hormone-sensitive	False			False	False	False	False	False	Equus	Equus asinus	1081	4.0388	0	False	True
A0A9L0IZK5	34.0	-4.278562545776367	0.496322363615036	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Equus	Equus asinus	578	4.132	0	True	True
A0A9L0IZT7	38.0	4.790102481842041	-8.65680980682373					Multidrug	False			False	False	False	False	False	Equus	Equus asinus	1326	4.1353	0	False	True
A0A9L0J276	34.0	-6.255765914916992	0.6111233830451965	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Equus	Equus asinus	511	4.1316	0	True	True
A0A9L0J2V3	70.0	8.417384147644043	2.9490954875946045	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	True	True	False	False	Equus	Equus asinus	261	3.9634	0	True	True
A0A9L0J304	94.0	10.34235668182373	10.340127944946287					Hormone-sensitive	False			False	False	False	False	False	Equus	Equus asinus	1019	4.0456	0	False	True
A0A9L0J4P2	64.0	0.8037059307098389	6.6053547859191895					Acyl-coenzyme	False			False	False	False	False	False	Equus	Equus asinus	371	3.9718	0	False	True
A0A9L0J8P2	34.0	-4.8354105949401855	0.5784848928451538	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Equus	Equus asinus	543	4.1583	0	True	True
A0A9L0JBZ3	91.0	-9.002873420715332	-4.08162260055542	1.3.1.72	1	1.3	1.3.1	Delta	False			False	False	True	False	False	Equus	Equus asinus	586	4.1916	0	True	True
A0A9L0JFD0	32.0	-1.5970832109451294	7.807220935821533					Carbonyl	False			False	False	True	False	False	Equus	Equus asinus	277	4.1093	0	False	True
A0A9L0JG31	29.0	6.125649452209473	13.917872428894045	1.1.1.62	1	1.1	1.1.1	Very-long-chain	False			False	True	True	False	False	Equus	Equus asinus	312	4.0668	0	True	True
A0A9L0JG61	31.0	-5.529982089996338	8.728814125061035	4.2.1.107	4	4.2	4.2.1	Peroxisomal	False			False	True	True	False	False	Equus	Equus asinus	782	4.1307	0	True	True
A0A9L0JJ35	1.0	3.078453779220581	6.49276065826416					Hedgehog	False			False	False	False	False	False	Equus	Equus asinus	410	4.057	0	False	True
A0A9L0JJM8	62.0	-0.3340113461017608	-4.2435173988342285	1.14.14.32	1	1.14	1.14.14	Steroid	True	CYP17	CYP17A	False	False	False	False	False	Equus	Equus asinus	407	4.1392	0	True	True
A0A9L0JLL1	8.0	-3.1937644481658936	-4.112341403961182	1.14.14.32	1	1.14	1.14.14	Steroid	True	CYP17	CYP17A	False	False	False	False	False	Equus	Equus asinus	356	4.1207	0	True	True
A0A9L0JP22	34.0	-4.485325336456299	0.6106438040733337	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Equus	Equus asinus	598	4.1496	0	True	True
A0A9L0JU20	32.0	-0.952604115009308	7.705411434173584					Carbonyl	False			False	False	True	False	False	Equus	Equus asinus	296	4.149	0	False	True
A0A9L0JUL4	67.0	-5.166912078857422	-6.740824699401856	2.3.1.26	2	2.3	2.3.1	O-acyltransferase	False			False	False	False	False	False	Equus	Equus asinus	549	4.1754	0	True	True
A0A9L0JXQ2	56.0	5.269906044006348	3.0253942012786865	1.14.14.32	1	1.14	1.14.14	Steroid	True	CYP17	CYP17A	False	False	False	False	False	Equus	Equus asinus	479	4.1373	0	True	True
A0A9L0JYV1	93.0	13.821630477905272	1.1990591287612915	1.14.14.25	1	1.14	1.14.14	Cholesterol	True	CYP46	CYP46A	False	False	False	False	False	Equus	Equus asinus	503	4.1254	0	True	True
A0A9L0JYX2	34.0	-4.280994415283203	0.5021709203720093	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Equus	Equus asinus	622	4.1396	0	True	True
A0A9L0K4I9	22.0	1.66172194480896	7.7954912185668945					Catechol	False			False	False	False	False	False	Equus	Equus asinus	374	4.0466	0	False	True
A0A9L0K8A1	56.0	3.1660640239715576	3.5574183464050293	3.3.2.11	3	3.3	3.3.2	dehydrocholesterol	False			False	False	True	False	False	Equus	Equus asinus	492	4.1791	0	True	True
A0A9L0K8H7	29.0	5.893627643585205	14.04546070098877	1.1.1.62	1	1.1	1.1.1	Very-long-chain	False			False	True	True	False	False	Equus	Equus asinus	311	4.0942	0	True	True
A0A9L0K9Q8	54.0	14.3986234664917	16.561086654663086					Catechol	False			False	False	False	False	False	Equus	Equus asinus	258	3.9172	0	False	True
A0A9L0KAD4	27.0	14.71224594116211	11.78952980041504					Peroxisomal	False			False	False	False	False	False	Equus	Equus asinus	234	4.0599	0	False	True
