accession	feature	my_label	observed_in_neighbors	expected_fraction	observed_fraction	enrichment_ratio	z_score
A0AAD1SQJ2	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1SVM6	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1SXP8	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1SYB9	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1SYJ3	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1SYT9	species_binomial	Pelobates cultripes	1	0.0010467057059605647	0.05	47.76891891891892	6.770364226028238
A0AAD1T114	species_binomial	Pelobates cultripes	1	0.0010467057059605647	0.05	47.76891891891892	6.770364226028238
A0AAD1T174	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1TDW2	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1TEH2	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1TG22	species_binomial	Pelobates cultripes	1	0.0010467057059605647	0.05	47.76891891891892	6.770364226028238
A0AAD1TNJ7	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1VQY3	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1VYV4	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1W0K8	species_binomial	Pelobates cultripes	1	0.0010467057059605647	0.05	47.76891891891892	6.770364226028238
A0AAD1W2G2	species_binomial	Pelobates cultripes	1	0.0010467057059605647	0.05	47.76891891891892	6.770364226028238
A0AAD1W3K5	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1WJL9	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1WUI4	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1WUZ7	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1WV98	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1WVK4	species_binomial	Pelobates cultripes	1	0.0010467057059605647	0.05	47.76891891891892	6.770364226028238
A0AAD1WYQ6	species_binomial	Pelobates cultripes	0	0.0010467057059605647	0.0	0.0	-0.14476204245314503
A0AAD1YPQ4	species_binomial	Fraxinus pennsylvanica	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD1YUF0	species_binomial	Fraxinus pennsylvanica	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD3M8K8	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3MAZ3	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3MC71	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3MC99	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3MIQ5	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3ML10	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3MRF6	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3MT44	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3MU54	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3MVR6	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3MXR8	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3N4Z5	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3N5D1	species_binomial	Lates japonicus	1	0.0007355229285128292	0.05	67.97884615384616	8.126631043355834
A0AAD3N5P1	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3N848	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3NBR8	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3NGK6	species_binomial	Lates japonicus	1	0.0007355229285128292	0.05	67.97884615384616	8.126631043355834
A0AAD3QYQ3	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3R157	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3R924	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3RA98	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3RC68	species_binomial	Lates japonicus	0	0.0007355229285128292	0.0	0.0	-0.12133130846550386
A0AAD3RJ17	species_binomial	Lates japonicus	1	0.0007355229285128292	0.05	67.97884615384616	8.126631043355834
A0AAD3RKP7	species_binomial	Lates japonicus	1	0.0007355229285128292	0.05	67.97884615384616	8.126631043355834
A0AAD3XGK8	species_binomial	Nepenthes gracilis	0	2.8289343404339585e-05	0.0	0.0	-0.023786611239909758
A0AAD4CD60	species_binomial	Aspergillus nanangensis	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD4GTI8	species_binomial	Aspergillus nanangensis	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD4JIR4	species_binomial	Perilla frutescens	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD4K5X5	species_binomial	Drosophila rubida	0	8.486803021301876e-05	0.0	0.0	-0.04120078480002338
A0AAD4KCJ3	species_binomial	Drosophila rubida	0	8.486803021301876e-05	0.0	0.0	-0.04120078480002338
A0AAD4KCS6	species_binomial	Drosophila rubida	0	8.486803021301876e-05	0.0	0.0	-0.04120078480002338
A0AAD4KTQ1	species_binomial	Talaromyces proteolyticus	0	2.8289343404339585e-05	0.0	0.0	-0.023786611239909758
A0AAD4N4H1	species_binomial	Ditylenchus destructor	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD4NJ77	species_binomial	Ditylenchus destructor	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD4P922	species_binomial	Perilla frutescens	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD4TM17	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4TQP9	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4TQZ7	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4TTG4	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4TUA8	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4TWH5	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4TXU9	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4TZP1	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4TZZ7	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4U309	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4U491	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4U5W9	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4U915	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4U9N9	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4UA59	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4UCL1	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4UG83	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4UGZ7	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4UH60	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4UHN5	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4UKZ7	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4UQR7	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4Y1G3	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4Y2F5	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4Y3N6	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4Y3X8	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4Y5K0	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4Y7K6	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4Y7Q7	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4YB05	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4YBR1	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4YDM6	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4YFV3	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4YGY2	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4YHT8	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4YHW6	species_binomial	Ovis ammon	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD4Z8U9	species_binomial	Prunus dulcis	1	0.00011315737361735834	0.05	441.8625	20.97413985654103
A0AAD5A7D6	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5AAB9	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5ABG0	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5ABU9	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5ACZ6	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5AIE2	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5ALF3	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5AU14	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5AZ34	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5B275	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5B594	species_binomial	Silurus asotus	2	0.0006789442417041501	0.1	147.2875	17.052448691300228
A0AAD5B7I6	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5B8A1	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5B9F3	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5BDZ9	species_binomial	Candida theae	1	5.657868680867917e-05	0.05	883.725	29.694713692896265
A0AAD5BYW4	species_binomial	Ambrosia artemisiifolia	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD5CIK0	species_binomial	Ambrosia artemisiifolia	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD5FDA9	species_binomial	Silurus asotus	1	0.0006789442417041501	0.05	73.64375	8.467940320387187
A0AAD5FE73	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5FF86	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5FG97	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5FHC1	species_binomial	Silurus asotus	1	0.0006789442417041501	0.05	73.64375	8.467940320387187
A0AAD5FHW0	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5FQE1	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5FSE7	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5FVP0	species_binomial	Silurus asotus	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD5IH26	species_binomial	Acer negundo	0	2.8289343404339585e-05	0.0	0.0	-0.023786611239909758
A0AAD5L364	species_binomial	Daphnia sinensis	0	8.486803021301876e-05	0.0	0.0	-0.04120078480002338
A0AAD5L9I3	species_binomial	Daphnia sinensis	0	8.486803021301876e-05	0.0	0.0	-0.04120078480002338
A0AAD5LKN3	species_binomial	Daphnia sinensis	0	8.486803021301876e-05	0.0	0.0	-0.04120078480002338
A0AAD5MSS9	species_binomial	Parelaphostrongylus tenuis	0	2.8289343404339585e-05	0.0	0.0	-0.023786611239909758
A0AAD5WD41	species_binomial	Rhynchospora tenuis	0	2.8289343404339585e-05	0.0	0.0	-0.023786611239909758
A0AAD6A4G6	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6A4U9	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6A5E9	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6A8J8	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6ABY0	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6AD09	species_binomial	Pogonophryne albipinna	1	0.0010184163625562251	0.05	49.09583333333333	6.867622185932713
A0AAD6AEX5	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6AGH6	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6AGL2	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6AKW2	species_binomial	Pogonophryne albipinna	1	0.0010184163625562251	0.05	49.09583333333333	6.867622185932713
A0AAD6ALW2	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6AM41	species_binomial	Pogonophryne albipinna	1	0.0010184163625562251	0.05	49.09583333333333	6.867622185932713
A0AAD6AMV3	species_binomial	Pogonophryne albipinna	1	0.0010184163625562251	0.05	49.09583333333333	6.867622185932713
A0AAD6AU58	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6AXL9	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6AYI5	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6AYR5	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6AYT9	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6B015	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6B2X4	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6B9F9	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6BA42	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6BKA1	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6BNM5	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6BR10	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6BRB8	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6CA73	species_binomial	Penicillium daleae	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6CLF1	species_binomial	Penicillium frequentans	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6D106	species_binomial	Penicillium frequentans	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6DTM4	species_binomial	Penicillium hordei	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6DXK1	species_binomial	Penicillium hetheringtonii	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6EGE9	species_binomial	Penicillium hordei	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6F6R6	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6F9P0	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6F9V4	species_binomial	Pogonophryne albipinna	1	0.0010184163625562251	0.05	49.09583333333333	6.867622185932713
A0AAD6FAM8	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6FAX7	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6FGZ5	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6FJG6	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6FL54	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6FQ76	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6FVR2	species_binomial	Pogonophryne albipinna	0	0.0010184163625562251	0.0	0.0	-0.1427903772523478
A0AAD6G5S3	species_binomial	Penicillium daleae	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6GQ02	species_binomial	Penicillium hetheringtonii	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6HM00	species_binomial	Penicillium malachiteum	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6HRW3	species_binomial	Penicillium malachiteum	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6I0V0	species_binomial	Penicillium canescens	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6IL87	species_binomial	Penicillium canescens	0	5.657868680867917e-05	0.0	0.0	-0.03363982405947069
A0AAD6KPX2	species_binomial	Salix udensis	1	8.486803021301876e-05	0.05	589.15	24.23224158013375
A0AAD6KQG5	species_binomial	Salix udensis	2	8.486803021301876e-05	0.1	1178.3	48.505683945067524
A0AAD6KS93	species_binomial	Salix udensis	1	8.486803021301876e-05	0.05	589.15	24.23224158013375
A0AAD6QGH3	species_binomial	Populus alba	1	0.00011315737361735834	0.05	441.8625	20.97413985654103
A0AAD6QGH8	species_binomial	Populus alba	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD6WHJ6	species_binomial	Populus alba	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD7L6Q4	species_binomial	Quillaja saponaria	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD7PDK5	species_binomial	Quillaja saponaria	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD7PFK4	species_binomial	Quillaja saponaria	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD7PQI6	species_binomial	Quillaja saponaria	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD7QK94	species_binomial	Lipomyces tetrasporus	0	2.8289343404339585e-05	0.0	0.0	-0.023786611239909758
A0AAD7RD16	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7RDZ4	species_binomial	Aldrovandia affinis	1	0.0006789442417041501	0.05	73.64375	8.467940320387187
A0AAD7RGM4	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7RU71	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7RVG8	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7S0Z6	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7S7D1	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7SNM7	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7STJ4	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7T7F8	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7TE13	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7W4E4	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7W4I2	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7W749	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7W9H0	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7WAK1	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7WAY9	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7WI87	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7WIT9	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7WJL3	species_binomial	Aldrovandia affinis	1	0.0006789442417041501	0.05	73.64375	8.467940320387187
A0AAD7WYP6	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7X2P2	species_binomial	Aldrovandia affinis	0	0.0006789442417041501	0.0	0.0	-0.11656805052584962
A0AAD7YBE2	species_binomial	Mythimna separata	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD7YF87	species_binomial	Mythimna separata	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD7Z1I9	species_binomial	Mythimna separata	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD7ZEB6	species_binomial	Diploptera punctata	0	8.486803021301876e-05	0.0	0.0	-0.04120078480002338
A0AAD8AUT8	species_binomial	Biomphalaria pfeifferi	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD8B6H0	species_binomial	Biomphalaria pfeifferi	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD8BHE5	species_binomial	Biomphalaria pfeifferi	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD8CHB2	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8CIZ4	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8CJE0	species_binomial	Acipenser oxyrinchus	1	0.0010749950493649043	0.05	46.511842105263156	6.676920446372759
A0AAD8CPL9	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8CQV3	species_binomial	Acipenser oxyrinchus	1	0.0010749950493649043	0.05	46.511842105263156	6.676920446372759
A0AAD8CT86	species_binomial	Acipenser oxyrinchus	1	0.0010749950493649043	0.05	46.511842105263156	6.676920446372759
A0AAD8CUX5	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8CVJ7	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8CVP1	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8D0C0	species_binomial	Acipenser oxyrinchus	1	0.0010749950493649043	0.05	46.511842105263156	6.676920446372759
A0AAD8D0Z1	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8D3T7	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8D423	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8D6X7	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8D9M9	species_binomial	Acipenser oxyrinchus	1	0.0010749950493649043	0.05	46.511842105263156	6.676920446372759
A0AAD8D9Y1	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8DAG5	species_binomial	Acipenser oxyrinchus	1	0.0010749950493649043	0.05	46.511842105263156	6.676920446372759
A0AAD8DBG4	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8DDT8	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8DEM9	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8DW50	species_binomial	Mythimna separata	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD8EA98	species_binomial	Diploptera punctata	0	8.486803021301876e-05	0.0	0.0	-0.04120078480002338
A0AAD8EBZ0	species_binomial	Diploptera punctata	0	8.486803021301876e-05	0.0	0.0	-0.04120078480002338
A0AAD8FLW2	species_binomial	Biomphalaria pfeifferi	0	0.00011315737361735834	0.0	0.0	-0.04757524138828098
A0AAD8FQQ8	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
A0AAD8FST3	species_binomial	Acipenser oxyrinchus	0	0.0010749950493649043	0.0	0.0	-0.14670732138088113
