accession	cluster_id	nn_identity	is_rep	backfilled
A0A3B3R8T6	323	0.8142	False	False
A0A3B3RXF5	323	0.7863	False	False
A0A3B4B8N5	323	0.8418000000000001	False	False
A0A3B5AMM8	323	0.5411	False	False
A0A3N0YTH9	323	0.8264	False	False
A0A3P9ICI7	323	0.8172	False	False
A0A3P9K8M6	323	0.81	False	False
A0A3Q4BIH9	323	0.8729	False	False
A0A3S9VMQ3	323	0.8398	False	False
A0A437CB87	323	0.5257000000000001	False	False
A0A437D4H6	323	0.8756999999999999	False	False
A0A444TYL0	323	0.7716	False	False
A0A444UBE4	323	0.7798999999999999	False	False
A0A484CH05	323	0.8785	False	False
A0A498MF15	323	0.8554999999999999	False	False
A0A4U5VND0	323	0.46909999999999996	False	False
A0A4U5VUV0	323	0.7722	False	False
A0A4W5NJK1	323	0.8040999999999999	False	False
A0A4W5Q7G0	323	0.8067	False	False
A0A4Z2BXP0	323	0.8739	False	False
A0A553Q8K8	323	0.8271999999999999	False	False
A0A556V8C2	323	0.7613	False	False
A0A5A9N864	323	0.8547	False	False
A0A5N5KL30	323	0.8532	False	False
A0A672FCV4	323	0.8571	False	False
A0A6A4RRL3	323	0.5836	False	False
A0A6G1QCD8	323	0.8672	False	False
A0A7J5ZVP1	323	0.8782	False	False
A0A8B9HU61	323	0.8462000000000001	False	False
A0A8C1MVB2	323	0.8384	False	False
A0A8C1WKH1	323	0.8499	False	False
A0A8C1Y3A0	323	0.8554999999999999	False	False
A0A8C2H172	323	0.847	False	False
A0A8C7NM77	323	0.7987000000000001	False	False
A0A8C7R7B7	323	0.6127	False	False
A0A8C7W254	323	0.8067	False	False
A0A8S4AU65	323	0.8926999999999999	False	False
A0A8T0AFK6	323	0.8388	False	False
A0A8T2NZT3	323	0.831	False	False
A0A8T2PCW0	323	0.8332999999999999	False	False
A0A8T3DJI8	323	0.7674	False	False
A0A8X7WU06	323	0.6008	False	False
A0A9D3N5C3	323	0.8686	False	False
A0A9D3PJB3	323	0.8179000000000001	False	False
A0A9D3QFZ3	323	0.8107	False	False
A0A9N7YHC7	323	0.8701000000000001	False	False
A0A9Q0IIQ3	323	0.7561	False	False
A0A9Q1ET66	323	0.8097	False	False
A0A9Q1FQB8	323	0.8249	False	False
A0A9Q1I722	323	0.7994	False	False
A0A9W7TWA5	323	0.8632	False	False
A0AA47N281	323	0.7614	False	False
A0AA88MAU8	323	0.8187000000000001	False	False
A0AA88MHV9	323	0.8489	False	False
A0AA88QGV9	323	0.7518	False	False
A0AAD3QYM8	323	0.9364	False	False
A0AAD5AW89	323	0.8388	False	False
A0AAD7SC12	323	0.7376999999999999	False	False
A0AAD7SH47	323	0.8207	False	False
A0AAD9B5V5	323	0.8743000000000001	False	False
A0AAN7X433	323	0.8540000000000001	False	False
A0AAN8BG27	323	0.8512000000000001	False	False
A0AAN8D8M7	323	0.8484999999999999	False	False
A0AAN8QUU8	323	0.8539	False	False
A0AAN9HGB7	323	0.8499	False	False
A0AAV1GR90	323	0.8697	False	False
A0AAV1GVF8	323	0.847	False	False
A0AAV1PHF0	323	0.8842	False	False
A0AAV2KIY3	323	0.8390000000000001	False	False
A0AAV6PBQ1	323	0.8637999999999999	False	False
A0AAW0Q3L5	323	0.8332999999999999	False	False
A0AAW1FKA8	323	0.8583	False	False
A0AAW2AZ79	323	0.8527	False	False
A0ABD0RH42	323	0.8584	False	False
A0ABD0X4V4	323	0.8151999999999999	False	False
A0ABD1KR80	323	0.8418000000000001	False	False
A0ABD2GHK7	323	0.843	False	False
G3PLK1	323	0.8805	False	False
J9R1M3	323	0.8499	False	False
Q4RHB6	323	0.925	False	False
A0A8K0H2U8	324	0.5653	True	False
A0A1P8BDE8	324	0.5653	False	False
A0AAD8ZIT0	325	0.9937999999999999	True	False
A0A087X6V0	325	0.6795	False	False
A0A091DQ53	325	0.6562	False	False
A0A091G8F8	325	0.6679999999999999	False	False
A0A091I6Y4	325	0.6823	False	False
A0A096LSS7	325	0.7084999999999999	False	False
A0A096NX31	325	0.6552	False	False
A0A0D9RPZ1	325	0.6583	False	False
A0A0P7UDG3	325	0.7855	False	False
A0A0Q3TPU6	325	0.43329999999999996	False	False
A0A151P0E9	325	0.6748000000000001	False	False
A0A1A6HSZ1	325	0.6816	False	False
A0A1A7WGA9	325	0.6607999999999999	False	False
A0A1A8AJ43	325	0.6597	False	False
A0A1A8C9F5	325	0.7065	False	False
A0A1A8DU54	325	0.6567000000000001	False	False
A0A1A8GUG2	325	0.6686	False	False
A0A1A8I434	325	0.6537000000000001	False	False
A0A1A8MWD5	325	0.6727	False	False
A0A1A8RQE4	325	0.6757	False	False
A0A1L8EMC5	325	0.6781999999999999	False	False
A0A1S3ADC4	325	0.6646	False	False
A0A1S3ESN6	325	0.6646	False	False
A0A1U7T7U7	325	0.6688	False	False
A0A1V4KKW7	325	0.677	False	False
A0A212CAJ4	325	0.6656	False	False
A0A218UAY2	325	0.6531	False	False
A0A226MR39	325	0.6269	False	False
A0A250YFG8	325	0.65	False	False
A0A2D0PHH6	325	0.6954	False	False
A0A2I0TIA9	325	0.6543000000000001	False	False
A0A2I3GHK8	325	0.635	False	False
A0A2I3GHU4	325	0.6614	False	False
A0A2I4CGP2	325	0.6377	False	False
A0A2K5E6L2	325	0.6718999999999999	False	False
A0A2K5JEA8	325	0.6614	False	False
A0A2K5Q9C2	325	0.6718999999999999	False	False
A0A2K5UY94	325	0.6357	False	False
A0A2K5UYC4	325	0.6552	False	False
A0A2K6D7N7	325	0.6552	False	False
A0A2K6EVK7	325	0.6688	False	False
A0A2K6K482	325	0.6614	False	False
A0A2K6NTP0	325	0.5976	False	False
A0A2K6T4H3	325	0.6718999999999999	False	False
A0A2P4T1K6	325	0.6258	False	False
A0A2R9B004	325	0.6646	False	False
A0A2U3V3V1	325	0.6794	False	False
A0A2U3WAC7	325	0.6688	False	False
A0A2U9BHM6	325	0.6395000000000001	False	False
A0A2Y9D9V7	325	0.6498	False	False
A0A2Y9F692	325	0.6814	False	False
A0A2Y9H3N0	325	0.6845	False	False
A0A2Y9IN66	325	0.6688	False	False
A0A2Y9MU62	325	0.6762	False	False
A0A315VJQ2	325	0.6884	False	False
A0A340WQB4	325	0.6794	False	False
A0A341BIN8	325	0.6729999999999999	False	False
A0A384ADK4	325	0.6814	False	False
A0A384CN96	325	0.6718999999999999	False	False
A0A3B1J0W2	325	0.8031	False	False
A0A3B3B5C9	325	0.6795	False	False
A0A3B3T3D5	325	0.7365	False	False
A0A3B3T4G6	325	0.7591	False	False
A0A3B3UFP9	325	0.6766	False	False
A0A3B3YYK7	325	0.6766	False	False
A0A3B4AMH3	325	0.6677	False	False
A0A3B4C8Z8	325	0.8	False	False
A0A3B4DU10	325	0.7741	False	False
A0A3B4FBA1	325	0.6647	False	False
A0A3B4U8V1	325	0.688	False	False
A0A3B4XQU3	325	0.691	False	False
A0A3B5B7R0	325	0.6686	False	False
A0A3B5KWA7	325	0.7628	False	False
A0A3L8S9A5	325	0.6338	False	False
A0A3M0J2Q6	325	0.6531	False	False
A0A3N0Y8C4	325	0.7781	False	False
A0A3P8R2J3	325	0.6589	False	False
A0A3P8R498	325	0.5845	False	False
A0A3P8U1D8	325	0.6647	False	False
A0A3P8VN34	325	0.6446	False	False
A0A3P9BLY7	325	0.6647	False	False
A0A3P9IFE0	325	0.6677	False	False
A0A3P9LNY2	325	0.7061	False	False
A0A3P9LP37	325	0.6647	False	False
A0A3P9PWD5	325	0.6916	False	False
A0A3Q0SM09	325	0.6745	False	False
A0A3Q1AJP2	325	0.6676000000000001	False	False
A0A3Q1GRY1	325	0.6531	False	False
A0A3Q1HSF0	325	0.7009000000000001	False	False
A0A3Q1I3S5	325	0.5817	False	False
A0A3Q1N6L4	325	0.5579	False	False
A0A3Q2C802	325	0.6969	False	False
A0A3Q2GVP6	325	0.4965	False	False
A0A3Q2QTF0	325	0.6627	False	False
A0A3Q2YA98	325	0.7092	False	False
A0A3Q3F1A0	325	0.7339	False	False
A0A3Q3LVJ8	325	0.7767000000000001	False	False
A0A3Q3NMD7	325	0.6962	False	False
A0A3Q3QJW6	325	0.6822	False	False
A0A3Q3WV44	325	0.7168000000000001	False	False
A0A3Q4HPB4	325	0.6512	False	False
A0A3Q7PBW1	325	0.6718999999999999	False	False
A0A3Q7PMT6	325	0.5876	False	False
A0A401PJS1	325	0.5904	False	False
A0A437DCK7	325	0.6617000000000001	False	False
A0A452F0M3	325	0.5761	False	False
A0A452F0N9	325	0.6614	False	False
A0A452R3E4	325	0.6537000000000001	False	False
A0A455AU96	325	0.6620999999999999	False	False
A0A480YYY0	325	0.6915	False	False
A0A484DGC3	325	0.6879000000000001	False	False
A0A485NES6	325	0.6781999999999999	False	False
A0A498NJV8	325	0.7875	False	False
A0A4D9DW44	325	0.6716	False	False
A0A4U5UAW9	325	0.7114	False	False
A0A4W2E8K2	325	0.653	False	False
A0A4W3J199	325	0.6391	False	False
A0A4W4FDM2	325	0.9937999999999999	False	False
A0A4W5K5P0	325	0.7409	False	False
A0A4W6D489	325	0.6973	False	False
A0A4X2LE75	325	0.6677	False	False
A0A4Z2BBI9	325	0.7105	False	False
A0A553R6K1	325	0.7662	False	False
A0A553R6K2	325	0.7012999999999999	False	False
A0A5A9NGN7	325	0.7673000000000001	False	False
A0A5C6N3N2	325	0.7105	False	False
A0A5E4B8U5	325	0.6396000000000001	False	False
A0A5E4BB81	325	0.6688	False	False
A0A5E4BC33	325	0.5362	False	False
A0A5F9CUP4	325	0.6096	False	False
A0A5J5MR84	325	0.6562	False	False
A0A5N3VXF7	325	0.6625	False	False
A0A5N5L386	325	0.7472	False	False
A0A663E8Y0	325	0.6594	False	False
A0A663E8Y5	325	0.4617	False	False
A0A665WJX6	325	0.6875	False	False
A0A667Z2Y3	325	0.768	False	False
A0A667ZWX0	325	0.7493000000000001	False	False
A0A668RBW2	325	0.5585	False	False
A0A669NVV3	325	0.5036	False	False
A0A669P0L7	325	0.6448999999999999	False	False
A0A669PFF2	325	0.6592	False	False
A0A670IIQ6	325	0.6738	False	False
A0A670ZSP1	325	0.6613	False	False
A0A671FQ60	325	0.6625	False	False
A0A671R153	325	0.7994	False	False
A0A671U1T2	325	0.6997	False	False
A0A671U3P2	325	0.7572	False	False
A0A672GNG0	325	0.65	False	False
A0A672MLN2	325	0.7848	False	False
A0A672MQM3	325	0.8	False	False
A0A672TYP6	325	0.5714	False	False
A0A672YXH4	325	0.6903	False	False
A0A673FHD6	325	0.7781	False	False
A0A673FZI9	325	0.7938	False	False
A0A673UVS5	325	0.6781999999999999	False	False
A0A673W649	325	0.6953	False	False
A0A673W6Y3	325	0.5364	False	False
A0A674IY08	325	0.5831000000000001	False	False
A0A6A5F863	325	0.6373	False	False
A0A6G0J2J5	325	0.7084999999999999	False	False
A0A6G0J2K5	325	0.6657	False	False
A0A6G1BFC8	325	0.6814	False	False
A0A6G1PGN2	325	0.7108	False	False
A0A6G1RHX9	325	0.6803	False	False
A0A6I9I2T5	325	0.6625	False	False
A0A6I9Q1A5	325	0.7681	False	False
A0A6I9X610	325	0.6759999999999999	False	False
A0A6I9ZG45	325	0.5579999999999999	False	False
A0A6I9ZIW8	325	0.6845	False	False
A0A6J0HV49	325	0.6531	False	False
A0A6J0X1C1	325	0.6593000000000001	False	False
A0A6J1VQS5	325	0.6583	False	False
A0A6J2F516	325	0.6022	False	False
A0A6J2F5K3	325	0.6688	False	False
A0A6J2IPG5	325	0.6531	False	False
A0A6J2MQK9	325	0.6437999999999999	False	False
A0A6J2PNP1	325	0.7062	False	False
A0A6J2VQ06	325	0.7761	False	False
A0A6J3DY06	325	0.6711	False	False
A0A6J3GMY6	325	0.6203	False	False
A0A6J3GNJ7	325	0.6688	False	False
A0A6J3GPQ9	325	0.6759999999999999	False	False
A0A6P3FBE0	325	0.675	False	False
A0A6P3H2I8	325	0.653	False	False
A0A6P3QPB2	325	0.6278	False	False
A0A6P3WAS5	325	0.7105	False	False
A0A6P5IQP1	325	0.6667000000000001	False	False
A0A6P5PDR3	325	0.6594	False	False
A0A6P6EWY1	325	0.6203	False	False
A0A6P6IIQ1	325	0.6845	False	False
A0A6P6KW99	325	0.7906	False	False
A0A6P7MM62	325	0.6976	False	False
A0A6P7QLL5	325	0.654	False	False
A0A6P7YWZ8	325	0.6698000000000001	False	False
A0A6P8N5B6	325	0.6615000000000001	False	False
A0A6P8VQZ3	325	0.6901	False	False
A0A6P9CBE3	325	0.6688	False	False
A0A6Q2X694	325	0.737	False	False
A0A7D9NKS4	325	0.6814	False	False
A0A7E6CFN9	325	0.5802	False	False
A0A7F8QBB0	325	0.6463	False	False
A0A7J6BGY2	325	0.7247	False	False
A0A7J6CJ67	325	0.7968999999999999	False	False
A0A7J7ENY3	325	0.6189	False	False
A0A7J7S6I4	325	0.621	False	False
A0A7J7VWH9	325	0.6814	False	False
A0A7J7Y7L2	325	0.6688	False	False
A0A7J8HE92	325	0.6593000000000001	False	False
A0A7K4P9C4	325	0.6868000000000001	False	False
A0A7K4QJU0	325	0.6856	False	False
A0A7K4SHH6	325	0.6943	False	False
A0A7K4UA77	325	0.6756	False	False
A0A7K4WLP8	325	0.6792	False	False
A0A7K4XAQ5	325	0.6906	False	False
A0A7K4Z2Q6	325	0.6598999999999999	False	False
A0A7K5AH59	325	0.6823	False	False
A0A7K5CX20	325	0.6733	False	False
A0A7K5EXC9	325	0.6923	False	False
A0A7K5F0T0	325	0.6856	False	False
A0A7K5HZ28	325	0.6656	False	False
A0A7K5J6M9	325	0.6777	False	False
A0A7K5KK88	325	0.6678000000000001	False	False
A0A7K5LQ29	325	0.6744	False	False
A0A7K5ML64	325	0.6890000000000001	False	False
A0A7K5QHL2	325	0.6811	False	False
A0A7K5T6R2	325	0.6856	False	False
A0A7K5TPH2	325	0.6642	False	False
A0A7K5VMV9	325	0.6789000000000001	False	False
A0A7K5WW65	325	0.6756	False	False
A0A7K5YNQ5	325	0.6265999999999999	False	False
A0A7K6C829	325	0.6722	False	False
A0A7K6D5P4	325	0.6711	False	False
A0A7K6EMD1	325	0.5951	False	False
A0A7K6F6D4	325	0.6789000000000001	False	False
A0A7K6GGB2	325	0.6744	False	False
A0A7K6HKL9	325	0.6811	False	False
A0A7K6JAB1	325	0.6744	False	False
A0A7K6KLM0	325	0.6811	False	False
A0A7K6LFI0	325	0.6777	False	False
A0A7K6M2Q4	325	0.6722	False	False
A0A7K6NQX7	325	0.6602	False	False
A0A7K6PHD7	325	0.5385	False	False
A0A7K6QU77	325	0.6136	False	False
A0A7K6SPE1	325	0.6923	False	False
A0A7K6X3Q9	325	0.6744	False	False
A0A7K7DA63	325	0.6811	False	False
A0A7K7EJ50	325	0.6856	False	False
A0A7K7GVB6	325	0.6890000000000001	False	False
A0A7K7J0U4	325	0.6811	False	False
A0A7K7JT06	325	0.6811	False	False
A0A7K7M2H2	325	0.6744	False	False
A0A7K7NNE7	325	0.6768000000000001	False	False
A0A7K7PBU6	325	0.6744	False	False
A0A7K7QS02	325	0.6811	False	False
A0A7K7S491	325	0.68	False	False
A0A7K7TP27	325	0.6856	False	False
A0A7K7XML4	325	0.6792	False	False
A0A7K8AC12	325	0.6777	False	False
A0A7K8BBU2	325	0.6811	False	False
A0A7K8BQU8	325	0.6777	False	False
A0A7K8DCR6	325	0.6744	False	False
A0A7K8E638	325	0.6920000000000001	False	False
A0A7K8FXT0	325	0.6811	False	False
A0A7K8G9T1	325	0.6890000000000001	False	False
A0A7K8I919	325	0.6777	False	False
A0A7K8J2W1	325	0.6777	False	False
A0A7K8MNW5	325	0.6744	False	False
A0A7K8R823	325	0.6589	False	False
A0A7K8S017	325	0.6811	False	False
A0A7K8T3C4	325	0.6868000000000001	False	False
A0A7K8XTR5	325	0.6622	False	False
A0A7K9CHK1	325	0.6349	False	False
A0A7K9E5Y9	325	0.6755	False	False
A0A7K9GT69	325	0.6856	False	False
A0A7K9HN47	325	0.6890000000000001	False	False
A0A7K9J897	325	0.6117	False	False
A0A7K9JM86	325	0.6755	False	False
A0A7K9LU30	325	0.6811	False	False
A0A7K9MY13	325	0.6656	False	False
A0A7K9QBZ6	325	0.6656	False	False
A0A7K9SJP6	325	0.6856	False	False
A0A7K9WSG1	325	0.6811	False	False
A0A7K9YMW1	325	0.6789000000000001	False	False
A0A7L0A6Z7	325	0.6711	False	False
A0A7L0DG55	325	0.5915	False	False
A0A7L0EAR8	325	0.6823	False	False
A0A7L0F4A5	325	0.6601	False	False
A0A7L0GVP7	325	0.6829999999999999	False	False
A0A7L0HRZ0	325	0.6923	False	False
A0A7L0L7C2	325	0.6733	False	False
A0A7L0NIA4	325	0.6656	False	False
A0A7L0QXP9	325	0.6890000000000001	False	False
A0A7L0S569	325	0.6856	False	False
A0A7L0V4C5	325	0.6744	False	False
A0A7L0XBE4	325	0.6829999999999999	False	False
A0A7L1A9Q6	325	0.6829999999999999	False	False
A0A7L1BII2	325	0.6744	False	False
A0A7L1CCC0	325	0.6923	False	False
A0A7L1CUI8	325	0.6890000000000001	False	False
A0A7L1F4L3	325	0.6856	False	False
A0A7L1GPA3	325	0.6459	False	False
A0A7L1J238	325	0.6906	False	False
A0A7L1JJA8	325	0.6856	False	False
A0A7L1M2U2	325	0.6823	False	False
A0A7L1PDR8	325	0.6811	False	False
A0A7L1RBW2	325	0.6823	False	False
A0A7L1RL59	325	0.6789000000000001	False	False
A0A7L1TWQ7	325	0.6792	False	False
A0A7L1UQ83	325	0.6759000000000001	False	False
A0A7L1WFV0	325	0.6856	False	False
A0A7L1Y323	325	0.6823	False	False
A0A7L1Y6R7	325	0.6254	False	False
A0A7L2B937	325	0.6792	False	False
A0A7L2CEY0	325	0.6623	False	False
A0A7L2CPI9	325	0.6777	False	False
A0A7L2ELJ1	325	0.6789000000000001	False	False
A0A7L2FYE7	325	0.6868000000000001	False	False
A0A7L2JKI1	325	0.6756	False	False
A0A7L2K937	325	0.6923	False	False
A0A7L2MAN0	325	0.6789000000000001	False	False
A0A7L2MW57	325	0.6789000000000001	False	False
A0A7L2P4J4	325	0.6756	False	False
A0A7L2Q2Q1	325	0.6789000000000001	False	False
A0A7L2SU20	325	0.6679	False	False
A0A7L2VQY7	325	0.6923	False	False
A0A7L2YE54	325	0.6890000000000001	False	False
A0A7L2ZUG2	325	0.6811	False	False
A0A7L3BZC4	325	0.6823	False	False
A0A7L3D035	325	0.6890000000000001	False	False
A0A7L3E1H4	325	0.6781	False	False
A0A7L3HQB4	325	0.6844	False	False
A0A7L3I1Y6	325	0.5798	False	False
A0A7L3KFU5	325	0.6645	False	False
A0A7L3L4Z3	325	0.5875	False	False
A0A7L3MXC5	325	0.6777	False	False
A0A7L3QWE3	325	0.6744	False	False
A0A7L3XJL9	325	0.6890000000000001	False	False
A0A7L4CB73	325	0.6789000000000001	False	False
A0A7L4E0D9	325	0.6777	False	False
A0A7L4GRG5	325	0.6957	False	False
A0A7L4HH50	325	0.6906	False	False
A0A7L4JIB5	325	0.6923	False	False
A0A7L4KFG1	325	0.6755	False	False
A0A7L4MIM6	325	0.5920000000000001	False	False
A0A7L4NF86	325	0.6767	False	False
A0A7M4FVX1	325	0.6708	False	False
A0A7N4PA84	325	0.5231	False	False
A0A811Y114	325	0.6792	False	False
A0A834DKU8	325	0.6467	False	False
A0A850TRM9	325	0.6631999999999999	False	False
A0A850V6P2	325	0.6744	False	False
A0A850Y152	325	0.6792	False	False
A0A850ZF86	325	0.6811	False	False
A0A851B694	325	0.6823	False	False
A0A851CK58	325	0.636	False	False
A0A851DDT3	325	0.5902000000000001	False	False
A0A851JH77	325	0.6711	False	False
A0A851JZK6	325	0.6722	False	False
A0A851R0U2	325	0.6518	False	False
A0A851VNH2	325	0.6856	False	False
A0A851XY04	325	0.6757	False	False
A0A851YVM6	325	0.6823	False	False
A0A852AQX4	325	0.6844	False	False
A0A852B0J0	325	0.6868000000000001	False	False
A0A852BZF2	325	0.648	False	False
A0A852DFD4	325	0.6811	False	False
A0A852EM97	325	0.6792	False	False
A0A852F1W8	325	0.6868000000000001	False	False
A0A852HF23	325	0.648	False	False
A0A852ISE8	325	0.6405	False	False
A0A852PHT5	325	0.6744	False	False
A0A8B6YI13	325	0.6718999999999999	False	False
A0A8B6ZRK5	325	0.6625	False	False
A0A8B7EV15	325	0.6562	False	False
A0A8B7QUX2	325	0.6625	False	False
A0A8B8VD70	325	0.6814	False	False
A0A8B8VD73	325	0.6631999999999999	False	False
A0A8B9FTP5	325	0.6527	False	False
A0A8B9MMX0	325	0.4531	False	False
A0A8B9MSG9	325	0.4645	False	False
A0A8B9SUA6	325	0.6349	False	False
A0A8B9Y496	325	0.5608	False	False
A0A8B9Y8F5	325	0.653	False	False
A0A8C0J7Q5	325	0.6899	False	False
A0A8C0KN32	325	0.6751	False	False
A0A8C0NG58	325	0.6475	False	False
A0A8C0NJY5	325	0.6751	False	False
A0A8C0Q9R7	325	0.6441	False	False
A0A8C2I9D9	325	0.8	False	False
A0A8C2QIH6	325	0.6688	False	False
A0A8C2Y848	325	0.6338	False	False
A0A8C2YNQ8	325	0.6688	False	False
A0A8C3AE85	325	0.7287	False	False
A0A8C3BJ93	325	0.6224000000000001	False	False
A0A8C3BNS8	325	0.6776000000000001	False	False
A0A8C3DEJ7	325	0.6017	False	False
A0A8C3IVH5	325	0.6486	False	False
A0A8C3J8G5	325	0.6574	False	False
A0A8C3MSS2	325	0.6132	False	False
A0A8C3MV33	325	0.5196000000000001	False	False
A0A8C3PFS7	325	0.6637000000000001	False	False
A0A8C3R748	325	0.6074	False	False
A0A8C3SX04	325	0.6687000000000001	False	False
A0A8C3U2E3	325	0.6046	False	False
A0A8C3WJ60	325	0.6625	False	False
A0A8C4F2H9	325	0.6587000000000001	False	False
A0A8C4F3U6	325	0.6677	False	False
A0A8C4TWK9	325	0.6584	False	False
A0A8C4VWS9	325	0.6718999999999999	False	False
A0A8C4VXZ5	325	0.6636	False	False
A0A8C4VYF1	325	0.6567000000000001	False	False
A0A8C4W2J4	325	0.6890999999999999	False	False
A0A8C4W2P1	325	0.6514	False	False
A0A8C4X8J9	325	0.6979000000000001	False	False
A0A8C5GLN1	325	0.6793	False	False
A0A8C5IC28	325	0.6646	False	False
A0A8C5KL18	325	0.6656	False	False
A0A8C5R7P0	325	0.6718999999999999	False	False
A0A8C5SJM9	325	0.6667000000000001	False	False
A0A8C5SLU9	325	0.6787000000000001	False	False
A0A8C5TR31	325	0.5224	False	False
A0A8C5WM26	325	0.6409	False	False
A0A8C6AUC6	325	0.5367000000000001	False	False
A0A8C6CRP7	325	0.6614	False	False
A0A8C6LNX0	325	0.7120000000000001	False	False
A0A8C6LP17	325	0.6548	False	False
A0A8C6LP24	325	0.6894	False	False
A0A8C6N0Q5	325	0.6625	False	False
A0A8C6RQN5	325	0.6688	False	False
A0A8C6WME3	325	0.7147	False	False
A0A8C6Y457	325	0.6511	False	False
A0A8C6Z3J2	325	0.6328	False	False
A0A8C6ZAL9	325	0.5543	False	False
A0A8C7AS71	325	0.6147	False	False
A0A8C7C7D4	325	0.7764	False	False
A0A8C7CCQ6	325	0.7631	False	False
A0A8C7NV56	325	0.77	False	False
A0A8C8A6W7	325	0.6772	False	False
A0A8C8DPR9	325	0.6736	False	False
A0A8C8LPJ0	325	0.6376	False	False
A0A8C8LPR3	325	0.7569	False	False
A0A8C8UC67	325	0.6594	False	False
A0A8C8VKQ4	325	0.6865000000000001	False	False
A0A8C8WAP7	325	0.6845	False	False
A0A8C9DHJ4	325	0.6469	False	False
A0A8C9EKL5	325	0.4989	False	False
A0A8C9ELS2	325	0.5059	False	False
A0A8C9KBW6	325	0.6845	False	False
A0A8C9NIT6	325	0.6346	False	False
A0A8C9P9L4	325	0.6718999999999999	False	False
A0A8C9RVW5	325	0.7164	False	False
A0A8C9ZAT2	325	0.6575	False	False
A0A8D0E4W9	325	0.6789000000000001	False	False
A0A8D0H3S9	325	0.6890000000000001	False	False
A0A8D0KZX2	325	0.6698000000000001	False	False
A0A8D1V6H0	325	0.6814	False	False
A0A8D2AN43	325	0.6688	False	False
A0A8D2GMU2	325	0.6688	False	False
A0A8I3NZF5	325	0.6718999999999999	False	False
A0A8J6DSX5	325	0.5586	False	False
A0A8J6GHV7	325	0.6181	False	False
A0A8J6JZE6	325	0.6701999999999999	False	False
A0A8J6JZF2	325	0.6718999999999999	False	False
A0A8J7P0L0	325	0.7014	False	False
A0A8K1GMP3	325	0.6562	False	False
A0A8K9VBF9	325	0.7569	False	False
A0A8T2JMV6	325	0.6537000000000001	False	False
A0A8T2JRT4	325	0.6562	False	False
A0A8T2KRB9	325	0.7283	False	False
A0A8T3D8C8	325	0.7893000000000001	False	False
A0A8U0MLA3	325	0.6718999999999999	False	False
A0A8U0QAS7	325	0.7662	False	False
A0A8U0S8U3	325	0.6809999999999999	False	False
A0A8V0YMJ0	325	0.5532	False	False
A0A8V5HA31	325	0.6491	False	False
A0A974BCL5	325	0.6820999999999999	False	False
A0A9B0T6Q0	325	0.6718999999999999	False	False
A0A9D3SCR8	325	0.8131	False	False
A0A9D3T8J3	325	0.75	False	False
A0A9D3XLH1	325	0.6716	False	False
A0A9J7JUX0	325	0.6581999999999999	False	False
A0A9J7JWC7	325	0.6531999999999999	False	False
A0A9L0IW98	325	0.5851	False	False
A0A9L0IZF6	325	0.48950000000000005	False	False
A0A9L0S3P5	325	0.5268	False	False
A0A9L0TJ91	325	0.594	False	False
A0A9L0TSG8	325	0.49520000000000003	False	False
A0A9N7VT20	325	0.6657	False	False
A0A9Q1D4P9	325	0.7345999999999999	False	False
A0A9Q1FLS7	325	0.7034999999999999	False	False
A0A9V1G2D1	325	0.6877	False	False
A0A9V1G2Q2	325	0.5611	False	False
A0A9X9LHS0	325	0.6056	False	False
A0AA35KJT6	325	0.6738	False	False
A0AA40HVJ7	325	0.6688	False	False
A0AA41NGT9	325	0.6656	False	False
A0AA47ND67	325	0.6186	False	False
A0AA88IWT2	325	0.8375	False	False
A0AA88TDC1	325	0.8	False	False
A0AA88TDP8	325	0.6706	False	False
A0AA97JHB4	325	0.6748000000000001	False	False
A0AAD1SJ43	325	0.6751	False	False
A0AAD1SKU8	325	0.6784	False	False
A0AAD3MXR8	325	0.7062	False	False
A0AAD4U5W9	325	0.6614	False	False
A0AAD5AU14	325	0.805	False	False
A0AAD6ABY0	325	0.705	False	False
A0AAD6AD09	325	0.4165	False	False
A0AAD7W749	325	0.7701	False	False
A0AAD8CVJ7	325	0.6264	False	False
A0AAD8CVP1	325	0.7484999999999999	False	False
A0AAD9CFU7	325	0.705	False	False
A0AAE0UPE5	325	0.8726	False	False
A0AAJ7XDU5	325	0.5854	False	False
A0AAN7RR70	325	0.5495	False	False
A0AAN7Y8S2	325	0.7055	False	False
A0AAN8D3N5	325	0.6988	False	False
A0AAN8E7P8	325	0.6911	False	False
A0AAN8QVX6	325	0.7887000000000001	False	False
A0AAN9CCB2	325	0.7968999999999999	False	False
A0AAU9YPU7	325	0.6625	False	False
A0AAV1ESI3	325	0.7393000000000001	False	False
A0AAV1NGU7	325	0.7134999999999999	False	False
A0AAV2M605	325	0.6901999999999999	False	False
A0AAV3A985	325	0.6415000000000001	False	False
A0AAV6GL88	325	0.6596	False	False
A0AAV6QNQ5	325	0.6429	False	False
A0AAV7AWK5	325	0.6814	False	False
A0AAV7B1R9	325	0.675	False	False
A0AAV7P7R3	325	0.6606000000000001	False	False
A0AAV9SPN3	325	0.6617000000000001	False	False
A0AAW0JMU9	325	0.6636	False	False
A0AAW0NMB5	325	0.6942	False	False
A0AAW1BSA5	325	0.6718999999999999	False	False
A0AAW1F1H4	325	0.6859999999999999	False	False
A0AAW1ZZ09	325	0.7812	False	False
A0AAY4EJB2	325	0.7547	False	False
A0AAY5K5U6	325	0.6769	False	False
